Term,Pronunciation,Context / Example Usage,Notes,Count,Tags
Regis-Gianas,,,,1,unclassified
Ronghui,,,,1,unclassified
s2K,,,,1,unclassified
Sandrine,,,,1,unclassified
Santosh,,,,1,unclassified
Satoh,,,,1,unclassified
Seq's,,,,1,unclassified
Sergey,,,,1,unclassified
side-effects,,,,1,unclassified
slightly-hidden,,,,1,unclassified
socalled,,,,1,unclassified
sound_ast2itree_ast2aflow,,,,1,unclassified
sound_seq,,,,1,unclassified
SoundAST_If,,,,1,unclassified
SoundAST_While,,,,1,unclassified
Springer-Verlag,,,,1,unclassified
standalone,,,,1,unclassified
sub(x,,,,1,unclassified
sub-program,,,,1,unclassified
Sylvain,,,,1,unclassified
syntax--and,,,,1,unclassified
Tatlock,,,,1,unclassified
Traian-Florin,,,,1,unclassified
tree-aware,,,,1,unclassified
Trends(R,,,,1,unclassified
true-ness,,,,1,unclassified
try-catch,,,,1,unclassified
Turing-Completeness,,,,1,unclassified
two-element,,,,1,unclassified
unit-version,,,,1,unclassified
User-specific,,,,1,unclassified
user-supplied,,,,1,unclassified
"v,tt",,,,1,unclassified
"v,tt,tt",,,,1,unclassified
Value*R*R,,,,1,unclassified
Velebil,,,,1,unclassified
Venanzio,,,,1,unclassified
Voigtlander,,,,1,unclassified
Xiongnan,,,,1,unclassified
Yishuai,,,,1,unclassified
Zaichuk,,,,1,unclassified
Zaliva,,,,1,unclassified
Zhong,,,,1,unclassified
